Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	stationaryDist[1]	stationaryDist[2]	tree_length
1224	-38.94519	-56.65458	17.70938	0.115845	0.0363056	0.0416239	0.151009	0.0291311	0.0045575	0.0388491	0.0819713	0.0309197	0.247215	0.0690095	0.21177	0.302088	0.00780618	0.00623057	0.0133791	0.0750709	0.0435424	0.0076852	0.0100992	0.052082	0.0843995	0.0146595	2.07526	0.354841	0.5340245	1.465976	0.806506	0.900435	0.96781	1.03326	1.11057	1.23992	0.1554913	2.745147	3.509057	0.0691507	0.0216718	0.0248464	0.0901415	0.0173891	0.00272049	0.02319	0.0489308	0.0184568	0.147569	0.0411936	0.126411	0.180324	0.00465971	0.00371919	0.00798633	0.0448118	0.0259916	0.0045875	0.00602846	0.0310891	0.0503803	0.00875064	0.732988	0.267012	1.675249
1260	-38.37895	-58.00856	19.62961	0.0905344	0.0145714	0.0405468	0.00128314	0.0707871	0.01972	0.0357721	0.0618521	0.0158819	0.104338	0.139181	0.0994736	0.0335642	0.0199691	0.0697132	0.015358	0.0503039	0.132966	0.03421	0.0336042	0.0332336	0.0754493	0.0417079	0.770389	1.13777	0.6902492	1.309751	0.124034	0.361342	0.727911	1.37379	2.76746	8.06229	1.509188	1.897504	0.4062639	0.0733654	0.0118081	0.0328575	0.00103981	0.057363	0.0159803	0.0289883	0.0501224	0.0128701	0.0845511	0.112786	0.0806094	0.0271991	0.0161821	0.0564928	0.0124455	0.0407643	0.10775	0.0277224	0.0272315	0.0269312	0.0611411	0.0337984	0.654875	0.345125	1.23402
1296	-36.00285	-53.12497	17.12212	0.0136303	0.0565691	0.0105081	0.000710342	0.0505559	0.00176733	0.0666744	0.0149686	0.00877421	0.0156508	0.0297325	0.0977634	0.101196	0.0202481	0.133601	0.00753885	0.0101267	0.0245694	0.00173072	0.0377044	0.0782375	0.0150979	0.0113981	1.66614	0.600317	0.2820219	1.717978	0.11252	0.344574	0.7172	1.39431	2.90214	8.88732	1.579635	6.091648	1.665259	0.0168535	0.069946	0.0129929	0.000878317	0.0625109	0.00218525	0.0824409	0.0185083	0.010849	0.0193518	0.0367633	0.120882	0.125126	0.0250362	0.165193	0.00932156	0.0125214	0.0303793	0.00213999	0.0466204	0.0967383	0.0186682	0.0140934	0.858989	0.141011	0.8087538
1332	-46.69983	-60.83626	14.13643	0.154474	0.108837	0.009578	0.0325862	0.0371732	0.0900505	0.0201726	0.0304578	0.0110073	0.0907616	0.0512472	0.14688	0.0418911	0.0452974	0.032044	0.0406071	0.0276048	0.10918	0.0493887	0.0447428	0.0649137	0.104377	0.0935526	0.657763	1.20534	0.04706894	1.952931	0.0517166	0.235849	0.637196	1.56937	4.24	19.3362	2.141713	41.49086	0.3274241	0.10751	0.0757485	0.00666608	0.0226793	0.0258717	0.0626732	0.0140397	0.0211979	0.00766083	0.0631681	0.035667	0.102226	0.0291553	0.031526	0.022302	0.0282617	0.0192124	0.0759872	0.0343735	0.0311401	0.0451785	0.0726443	0.0651106	0.976466	0.0235345	1.436826
1368	-28.9774	-52.96089	23.98349	0.0644433	0.032928	0.00392594	0.0016018	0.132141	0.0250764	0.0110606	0.00578644	0.00987332	0.00251976	0.0147652	0.0276955	0.0449619	0.058183	0.0661251	0.0514149	0.00419989	0.0800025	0.0541075	0.0957681	0.0347771	0.058897	0.0071869	0.443821	1.33371	1.732797	0.2672032	0.834832	0.915722	0.972906	1.02785	1.09203	1.19785	0.1305317	0.1542034	0.1996636	0.072617	0.0371045	0.00442389	0.00180496	0.148901	0.028257	0.0124634	0.00652037	0.0111256	0.00283935	0.016638	0.0312082	0.0506647	0.0655626	0.0745121	0.0579361	0.00473258	0.0901496	0.0609703	0.107915	0.0391881	0.0663672	0.00809845	0.133602	0.866398	0.8874415
1404	-36.37485	-54.31533	17.94048	0.178732	0.0291619	0.0490043	0.00576346	0.0885504	0.0332629	0.0402345	0.00889447	0.00164159	0.0493484	0.0194446	0.078337	0.159784	0.0292379	0.00519681	0.135592	0.13188	0.267753	0.0616082	0.0549017	0.00450476	0.0200121	0.0218876	0.252372	1.44858	0.1118752	1.888125	0.445799	0.674348	0.884331	1.1308	1.48291	2.24316	0.5841585	16.87706	0.1045325	0.121196	0.0197743	0.0332292	0.00390814	0.060045	0.0225552	0.0272826	0.00603123	0.00111314	0.0334626	0.0131852	0.0531194	0.108347	0.0198259	0.00352389	0.091943	0.0894266	0.18156	0.0417758	0.0372282	0.00305463	0.0135699	0.0148417	0.944062	0.0559376	1.474734
1440	-38.48725	-55.58448	17.09723	0.0606219	0.0770118	0.0105303	0.006685	0.471253	0.179771	0.0283712	0.0135741	0.000686992	0.161388	0.0428152	0.123905	0.0863673	0.0578463	0.201497	0.141456	0.133556	0.229922	0.0685984	0.13924	0.0280399	0.0351788	0.104429	0.272593	1.43644	0.4783758	1.521624	0.0306033	0.182602	0.588306	1.6998	5.4764	32.6762	2.521087	3.180813	0.1138617	0.0252303	0.0320516	0.00438263	0.00278224	0.196131	0.0748192	0.0118078	0.00564941	0.00028592	0.0671682	0.0178193	0.0515681	0.0359453	0.0240751	0.083861	0.0588725	0.0555849	0.0956916	0.02855	0.0579502	0.01167	0.0146411	0.0434622	0.760812	0.239188	2.402744
1476	-33.26539	-51.39434	18.12895	0.00799977	0.0463257	0.00165469	0.0123377	0.0721043	0.0531126	0.0237637	0.0467074	8.8738e-06	0.0715462	0.0297255	0.0314562	0.0784421	0.0284213	0.00535013	0.0127812	0.00869115	0.0251873	0.047485	0.0443583	0.0775904	0.08591	0.00524249	1.63247	0.620515	0.5153171	1.484683	0.102945	0.329948	0.707561	1.41331	3.03078	9.71388	1.643937	2.881106	1.578503	0.00980121	0.0567577	0.00202731	0.015116	0.0883413	0.0650728	0.029115	0.0572253	1.08721e-05	0.0876574	0.0364193	0.0385398	0.0961062	0.0348214	0.00655491	0.0156594	0.0106483	0.0308592	0.058178	0.0543472	0.0950628	0.105256	0.00642303	0.742341	0.257659	0.816202
1512	-33.43056	-54.34755	20.91699	0.00349106	0.0106037	0.00332091	0.00267848	0.0145974	0.00685417	0.00629398	0.020479	1.49609e-05	0.0468776	0.0670781	0.00868931	0.0943473	0.0872667	0.0687837	0.0142055	0.00640418	0.0455219	0.0505768	0.042999	0.103529	0.0361075	0.159455	0.67112	1.19733	0.5156165	1.484384	0.747241	0.867534	0.956635	1.04533	1.15269	1.33826	0.2106791	2.878852	0.3363089	0.0038782	0.0117796	0.00368918	0.0029755	0.0162161	0.00761425	0.00699194	0.02275	1.662e-05	0.0520761	0.0745167	0.0096529	0.10481	0.096944	0.0764113	0.0157808	0.00711436	0.05057	0.0561854	0.0477673	0.11501	0.0401116	0.177138	0.742192	0.257808	0.900176
1548	-36.89877	-54.19822	17.29945	0.129877	0.00660546	0.00134437	0.00682644	0.00186174	0.00408622	0.0354013	0.010149	0.000263471	0.0476947	0.00605752	0.0124673	0.0304096	0.00694571	0.0302118	0.00536326	0.0141105	0.0532673	0.0150467	0.0278492	0.0481764	0.0763544	0.0511396	1.43212	0.740728	0.3720927	1.627907	0.037633	0.201977	0.607109	1.64715	4.95107	26.5724	2.371575	4.375004	1.160037	0.208971	0.0106281	0.00216307	0.0109836	0.00299552	0.00657468	0.0569602	0.0163297	0.000423921	0.0767401	0.00974646	0.0200597	0.0489287	0.0111756	0.0486104	0.00862941	0.0227035	0.0857064	0.02421	0.044809	0.0775151	0.122853	0.0822829	0.813954	0.186046	0.6215094
1584	-44.94599	-50.67765	5.731662	0.0267763	0.0101143	0.00859531	0.00138718	0.00170351	0.00489598	0.0177688	0.0110284	2.2227e-06	0.0538562	0.000993957	0.00854579	0.0103867	0.00163022	0.00246957	0.00468346	0.0256566	0.0331096	0.00617421	0.00496046	0.00684315	0.0225548	0.00358558	2.65777	0.00533796	0.4560915	1.543909	0.00187908	0.046827	0.384786	2.59885	21.3552	532.174	4.538682	3.385085	298.74	0.100015	0.037779	0.0321053	0.00518142	0.00636296	0.0182875	0.0663702	0.0411935	8.30228e-06	0.201164	0.00371264	0.0319204	0.0387967	0.00608923	0.00922439	0.0174937	0.0958329	0.123671	0.023062	0.0185284	0.0255606	0.084247	0.0133929	0.771954	0.228046	0.2677223
1620	-37.4199	-54.97154	17.55164	0.0482485	0.0846987	0.0196206	0.0249469	0.0420474	0.0958871	0.0478293	0.00490282	0.00645838	0.109253	0.0424266	0.00568137	0.0545385	0.00579077	0.00529807	0.289649	0.0537731	0.130189	0.0538544	0.0228084	0.043885	0.0786055	0.0128931	1.03593	0.97844	0.1947525	1.805248	0.250222	0.508817	0.80994	1.23466	1.96534	3.99645	1.001745	9.269445	0.6352562	0.0375976	0.0660014	0.0152893	0.0194399	0.0327654	0.0747199	0.037271	0.00382052	0.00503269	0.0851356	0.0330609	0.0044272	0.0424991	0.00451245	0.00412852	0.225709	0.0419027	0.10145	0.041966	0.0177735	0.0341974	0.0612533	0.010047	0.902624	0.0973762	1.283286
1656	-40.69293	-57.86898	17.17605	0.0936198	0.193873	0.0716237	0.0216135	0.0113485	0.0443932	0.0168671	0.0229782	0.145513	0.160665	0.00434302	0.00261465	0.0524063	0.0119689	0.00794016	0.110879	0.0144787	0.0113533	0.0515697	0.220362	0.00544352	0.0298257	0.133623	0.951351	1.02919	0.4155498	1.58445	0.0281198	0.175218	0.580779	1.72183	5.70716	35.5621	2.582281	3.812901	0.5546219	0.0650452	0.134699	0.0497628	0.0150167	0.0078847	0.0308435	0.011719	0.0159648	0.1011	0.111627	0.00301745	0.00181661	0.0364109	0.00831575	0.00551667	0.0770368	0.0100595	0.00788808	0.0358297	0.153103	0.00378205	0.0207223	0.0928383	0.792225	0.207775	1.439303
1692	-49.05236	-63.61389	14.56153	0.169762	0.664773	0.396767	0.310727	0.0973035	0.0525882	0.121369	0.0304507	0.179814	0.190314	0.016573	0.0837374	0.343487	0.0626025	0.00636983	0.0498829	0.186062	0.0139808	0.108976	0.0978804	0.00979426	0.0649114	0.0258954	1.50273	0.698363	0.3338062	1.666194	0.20269	0.459135	0.784389	1.27488	2.17801	4.93365	1.154075	4.9915	1.291072	0.0516934	0.202426	0.120818	0.0946178	0.0296294	0.0160134	0.0369573	0.00927237	0.0547543	0.0579515	0.00504656	0.0254984	0.104593	0.0190627	0.00193964	0.0151896	0.0566568	0.00425722	0.0331837	0.029805	0.0029824	0.0197658	0.00788526	0.833097	0.166903	3.284022
1728	-35.89955	-58.57198	22.67243	0.0326968	0.067707	0.0294249	0.025565	0.102371	0.0644575	0.054975	0.0339165	0.101072	0.0938351	0.151692	0.0926655	0.12642	0.0669661	0.0039571	0.0693871	0.461172	0.0123111	0.0529688	0.0690099	0.0395378	0.0408855	0.0730721	0.121605	1.52704	1.62462	0.3753801	0.442108	0.671619	0.883213	1.13223	1.48894	2.26189	0.5901698	0.2310572	0.04778086	0.0175218	0.0362833	0.0157684	0.0136999	0.0548594	0.0345419	0.0294604	0.0181754	0.0541629	0.050285	0.0812897	0.0496582	0.0677468	0.0358863	0.00212056	0.0371836	0.247136	0.00659734	0.0283853	0.0369815	0.0211878	0.02191	0.0391584	0.18769	0.81231	1.866066
1764	-38.21888	-54.39831	16.17943	0.00770989	0.0208817	0.00378885	0.00150143	0.0175011	0.018527	0.0115112	0.00117023	0.0307164	0.0590389	0.0309925	0.0242158	0.0201276	0.0363147	0.0156849	0.0687273	0.0243306	0.00609344	0.00718167	0.0181422	0.031294	0.0247007	0.009202	1.80332	0.518005	0.145808	1.854192	0.174916	0.427294	0.766997	1.30379	2.34031	5.71702	1.260633	12.71667	2.08877	0.0157552	0.0426719	0.00774255	0.00306819	0.0357637	0.0378602	0.0235233	0.00239138	0.0627692	0.120647	0.0633335	0.0494853	0.041131	0.0742094	0.0320523	0.140445	0.0497198	0.012452	0.0146758	0.0370737	0.0639496	0.0504761	0.0188044	0.927096	0.072904	0.4893542
1800	-37.54917	-54.39949	16.85032	0.0169182	0.00274499	0.00479717	0.00536889	0.00780715	0.000708668	0.00868752	0.00110741	0.00301896	0.00599275	0.00284729	0.00418827	0.0027615	0.01585	0.00390087	0.000439452	0.0069938	0.00253262	0.00170605	0.00227142	0.00500498	0.00124401	0.00430029	1.27764	0.833414	0.3563074	1.643693	0.0426277	0.214633	0.618731	1.61621	4.65911	23.4589	2.281463	4.613131	0.9198135	0.152153	0.0246869	0.043143	0.0482847	0.070213	0.00637336	0.0781306	0.00995943	0.0271508	0.0538954	0.0256069	0.0376669	0.0248354	0.142546	0.0350822	0.00395218	0.0628983	0.0227769	0.0153433	0.0204279	0.0450119	0.0111879	0.0386744	0.821846	0.178154	0.1111923
1836	-39.36474	-59.03206	19.66733	0.0195209	0.0631561	0.0303936	0.0139232	0.00905929	0.00848235	0.00974313	0.185066	0.0343264	0.0594138	8.2845e-05	0.0259462	0.00700815	0.0611673	0.0761772	0.000555988	0.139237	0.0118961	0.0441581	0.0351609	0.114213	0.030546	0.0124155	1.25053	0.849684	0.8686412	1.131359	0.129233	0.36865	0.732473	1.36524	2.7126	7.73797	1.479499	1.302447	0.8830534	0.0196852	0.0636879	0.0306495	0.0140405	0.00913557	0.00855377	0.00982517	0.186624	0.0346155	0.0599141	8.35426e-05	0.0261647	0.00706716	0.0616824	0.0768186	0.000560669	0.14041	0.0119963	0.04453	0.0354569	0.115175	0.0308032	0.01252	0.565679	0.434321	0.9916499
1872	-39.6248	-55.64854	16.02374	0.574974	0.0239666	0.0542739	0.106217	0.0207124	0.0143548	0.0404449	0.00628864	0.0764327	0.161527	0.126847	0.242553	0.617326	0.258256	0.0686902	0.011271	0.0281119	0.0565574	0.00915327	0.612087	0.0320702	0.190801	0.209061	0.439432	1.33634	0.2519314	1.748069	0.630394	0.798491	0.932202	1.07273	1.25236	1.58631	0.3336315	6.938668	0.1972992	0.162331	0.00676644	0.015323	0.0299882	0.00584769	0.00405277	0.0114187	0.00177546	0.0215791	0.0456035	0.0358124	0.0684795	0.174289	0.0729131	0.0193932	0.00318211	0.00793677	0.0159677	0.00258423	0.17281	0.00905431	0.0538686	0.0590238	0.874034	0.125966	3.541978
1908	-41.07402	-57.84707	16.77306	0.180673	0.0915033	0.00790006	0.00648984	0.0436957	0.0393274	0.0679478	0.176481	0.0795101	0.00882057	0.0265726	0.173446	0.029433	0.184112	0.387773	0.289743	0.00287766	0.202857	0.172632	0.105196	0.127926	0.00329296	0.284824	1.10133	0.9392	0.3866488	1.613351	0.343298	0.593671	0.849866	1.17666	1.68444	2.91292	0.7730744	4.172653	0.7035772	0.0670892	0.0339778	0.00293352	0.00240986	0.0162255	0.0146034	0.025231	0.0655323	0.0295244	0.00327533	0.00986717	0.0644053	0.0109293	0.068366	0.143991	0.10759	0.00106856	0.0753265	0.0641032	0.0390625	0.0475024	0.00122277	0.105763	0.806676	0.193324	2.693033
1944	-36.79701	-54.83423	18.03722	0.376374	0.045331	0.0223783	0.00130319	0.0977774	0.00432608	0.0446683	0.0437697	0.0726965	0.0108424	0.0412766	0.0445705	0.189139	0.180089	0.130827	0.0310508	0.00655981	0.00519322	0.150217	0.104208	0.0385171	0.0558237	0.0142899	0.948715	1.03077	0.2860237	1.713976	0.366869	0.613212	0.858497	1.16483	1.63076	2.72577	0.7250574	5.992428	0.5522362	0.219944	0.0264903	0.0130773	0.000761551	0.0571388	0.00252805	0.0261031	0.025578	0.0424821	0.00633602	0.024121	0.0260459	0.110528	0.105239	0.0764524	0.0181453	0.0038334	0.00303479	0.0877831	0.0608967	0.0225085	0.032622	0.00835069	0.856988	0.143012	1.711228
1980	-34.86659	-53.77061	18.90403	0.173671	0.00587753	0.044751	0.0747809	0.0560954	0.037466	0.00175238	0.0733444	0.018231	0.00925929	0.0676528	0.00125718	0.0630396	0.0793584	0.0445705	0.10096	0.0706675	0.0634147	0.0199013	0.0183568	0.00496605	0.0321607	0.0268518	1.04275	0.974347	0.436246	1.563754	0.182227	0.435912	0.77179	1.29569	2.29404	5.48767	1.231028	3.584569	0.6421249	0.159568	0.00540022	0.0411168	0.068708	0.0515399	0.0344234	0.00161007	0.0673881	0.0167505	0.00850735	0.0621588	0.00115509	0.0579202	0.0729137	0.040951	0.0927614	0.0649287	0.0582648	0.0182851	0.016866	0.00456276	0.029549	0.0246712	0.781877	0.218123	1.088387
2016	-32.95136	-50.11856	17.1672	0.00742489	0.0032754	0.00286674	0.094308	0.0987537	0.0261222	0.0204401	3.55943e-05	0.0352642	0.181994	0.0302878	0.000241223	0.18768	0.0668099	0.00635454	0.0158843	0.042007	0.0359405	0.0178306	0.0470445	0.0295135	0.11733	0.0450682	1.73225	0.560652	0.3113468	1.688653	0.16784	0.418774	0.762192	1.312	2.38792	5.95805	1.290492	5.423706	1.853822	0.0066742	0.00294424	0.00257689	0.084773	0.0887692	0.0234812	0.0183735	3.19956e-05	0.0316988	0.163593	0.0272255	0.000216834	0.168705	0.0600551	0.00571207	0.0142783	0.0377599	0.0323067	0.0160278	0.0422881	0.0265296	0.105467	0.0405116	0.844327	0.155673	1.112477
2052	-49.4681	-67.66412	18.19602	0.155711	0.0660944	0.0406402	0.0481686	0.173446	0.0523305	0.0219452	0.024319	0.0392296	0.231646	0.0973181	0.0894774	0.013007	0.260741	0.00722942	0.0245638	0.0684858	0.0841367	0.00320382	0.0675304	0.111836	0.0533592	0.0778598	1.49335	0.70399	1.061079	0.9389208	0.0688282	0.271129	0.66552	1.50258	3.68828	14.5289	1.935035	0.8848734	1.272761	0.08592	0.0364703	0.0224249	0.026579	0.0957059	0.0288755	0.0121092	0.013419	0.0216465	0.12782	0.0536992	0.0493728	0.00717716	0.143875	0.00398913	0.0135541	0.0377899	0.0464259	0.00176784	0.0372627	0.0617103	0.0294431	0.0429624	0.46946	0.53054	1.81228
2088	-44.34289	-63.02744	18.68456	0.0131344	0.0713243	0.0094087	0.0181394	0.0272237	0.00878844	0.012727	0.000830021	0.0244306	0.0688101	0.00100793	0.00370942	0.0227878	0.0751865	0.0111431	0.0177301	0.019856	0.00310254	0.0330591	0.0107833	0.0168725	0.00611466	0.0067542	0.406441	1.35614	0.5222083	1.477792	0.0140683	0.124995	0.522693	1.91317	8.00033	71.0819	3.083045	2.82989	0.179823	0.0271977	0.147693	0.0194828	0.0375615	0.0563727	0.0181984	0.0263541	0.00171874	0.050589	0.142486	0.00208715	0.00768118	0.0471871	0.15569	0.0230743	0.036714	0.0411161	0.00642449	0.0684562	0.0223292	0.0349383	0.0126617	0.013986	0.738896	0.261104	0.4829238
2124	-35.28387	-52.44475	17.16088	0.0220961	0.0499801	0.000452003	0.00675697	0.024032	0.0141639	0.0103931	0.00700755	0.00175337	0.0688939	0.00229815	0.0186493	0.0446971	0.0158318	0.0439019	0.0220906	0.0365872	0.0121209	0.0301329	0.0992016	0.00532342	0.00620625	0.0143566	0.46237	1.32258	0.05631267	1.943687	0.450385	0.677723	0.88571	1.12904	1.47553	2.22032	0.576757	34.51599	0.2097587	0.0396751	0.0897428	0.000811602	0.0121326	0.0431511	0.0254322	0.0186615	0.0125825	0.0031483	0.123704	0.00412649	0.0334861	0.0802567	0.028427	0.0788288	0.0396651	0.0656948	0.021764	0.0541057	0.178123	0.00955856	0.0111437	0.0257783	0.971844	0.0281563	0.5569267
2160	-33.81833	-53.51418	19.69585	0.0236597	0.0736912	0.00424986	0.000531327	0.0396062	0.00945006	0.00931912	0.0264279	0.00204902	0.0537443	0.040408	0.0585714	0.0891111	0.00024793	0.0119314	0.00785567	0.010707	0.0848272	0.0392321	0.0197714	0.00711363	0.00203364	0.0184518	0.608332	1.235	0.4515948	1.548405	0.12894	0.368242	0.73222	1.36571	2.7156	7.75554	1.48114	3.428749	0.2955458	0.0373777	0.116417	0.00671393	0.000839392	0.0625699	0.0149292	0.0147224	0.0417509	0.00323704	0.0849053	0.0638366	0.0925312	0.140778	0.00039168	0.0188493	0.0124104	0.016915	0.13401	0.0619789	0.031235	0.0112381	0.00321275	0.0291502	0.774203	0.225797	0.6329911
2196	-32.68558	-55.29157	22.60599	0.0431642	0.222379	0.0274911	0.0142103	0.0476946	0.0181264	0.0197056	0.070913	0.083978	0.0239193	0.0502743	0.0849826	0.0393706	0.0751746	0.0017286	0.0199858	0.167348	0.0599553	0.0715582	0.0311361	0.00182869	0.0321686	0.10894	0.547846	1.27129	1.662513	0.3374867	0.366253	0.61271	0.858277	1.16513	1.63209	2.73035	0.7262726	0.2029979	0.2585616	0.0327987	0.168977	0.0208894	0.0107978	0.0362412	0.0137735	0.0149735	0.0538839	0.0638115	0.0181753	0.0382014	0.0645748	0.0299161	0.0571221	0.00131349	0.0151864	0.127161	0.0455576	0.0543742	0.0236591	0.00138954	0.0244436	0.0827792	0.168743	0.831257	1.316033
2232	-35.73716	-57.9638	22.22664	0.0291007	0.00713095	0.04575	0.0206365	0.0278926	0.0375698	0.233721	0.104539	0.0638772	0.0335392	0.150807	0.141914	0.0418261	0.0475119	0.0711719	0.0232563	0.153477	0.0948781	0.0599093	0.0343522	0.0518138	0.127032	0.0458811	0.440035	1.33598	1.568499	0.4315012	0.411685	0.648668	0.873684	1.14458	1.54162	2.42904	0.6417221	0.2751046	0.1976237	0.0176626	0.00432811	0.0277679	0.0125253	0.0169294	0.0228029	0.141857	0.0634499	0.0387701	0.0203565	0.0915318	0.0861344	0.0253862	0.0288373	0.0431977	0.0141154	0.0931526	0.057586	0.0363618	0.02085	0.0314483	0.0771017	0.0278474	0.215751	0.784249	1.647588
2268	-33.73756	-57.2017	23.46414	0.100342	0.0160343	0.0261694	0.0266446	0.0912449	0.0658471	0.133455	0.0598015	0.00196391	0.232619	0.0691354	0.101022	0.0198615	0.0219043	0.0677885	0.0945653	0.0260873	0.0327291	0.0420137	0.0431837	0.0883578	0.00924312	0.00304257	0.357204	1.38568	1.707418	0.2925816	0.756397	0.872702	0.95841	1.04339	1.14587	1.32206	0.201873	0.1713591	0.1546695	0.0730793	0.0116778	0.0190593	0.0194053	0.0664539	0.0479566	0.0971957	0.0435536	0.00143032	0.169417	0.0503515	0.0735745	0.0144652	0.0159529	0.0493705	0.0688722	0.0189994	0.0238367	0.0305987	0.0314508	0.0643513	0.00673179	0.00221591	0.146291	0.853709	1.373055
2304	-35.48674	-54.19125	18.7045	0.0366304	0.0298812	0.0304347	0.042583	0.028455	0.0389456	0.0462576	0.0272986	0.0112108	0.0653664	0.0674899	0.0193821	0.0376271	0.103598	0.0102346	0.107647	0.0149666	0.0142961	0.000352925	0.0240198	0.00260468	0.0230026	0.00374706	1.30255	0.81847	0.3521023	1.647898	0.259086	0.51753	0.814241	1.22814	1.93226	3.85972	0.9765733	4.680167	0.9548662	0.0466017	0.0380153	0.0387194	0.0541746	0.0362009	0.049547	0.0588495	0.0347296	0.0142625	0.08316	0.0858615	0.0246582	0.0478697	0.131798	0.0130206	0.136951	0.0190408	0.0181876	0.000448996	0.0305583	0.00331371	0.0292642	0.00476706	0.823949	0.176051	0.7860317
2340	-42.86878	-63.50358	20.6348	0.108333	0.183873	0.085434	0.020328	0.0200348	0.0140579	0.00484487	0.0397135	0.00124734	0.0232102	0.0260429	0.0250705	0.0486466	0.0194365	0.0168752	0.00666515	0.0394289	0.0207021	0.0296836	0.00911046	0.0187177	0.19309	0.0382269	0.816086	1.11035	0.6776203	1.32238	0.39485	0.635593	0.868151	1.15187	1.57333	2.53261	0.6719116	1.951506	0.4409895	0.109122	0.185212	0.0860559	0.020476	0.0201806	0.0141602	0.00488014	0.0400026	0.00125642	0.0233792	0.0262324	0.025253	0.0490007	0.019578	0.0169981	0.00671367	0.0397159	0.0208528	0.0298996	0.00917678	0.018854	0.194495	0.0385052	0.66119	0.33881	0.9927731
2376	-32.67735	-52.2692	19.59185	0.120199	0.039262	0.0742628	0.0939227	0.187516	0.00324054	0.0697724	0.00843202	0.00214792	0.235789	0.0217721	0.336013	0.0196587	0.0539524	0.0270785	0.116057	0.0530149	0.108057	0.0881264	0.00248127	0.0210978	0.0241501	0.0421183	0.392519	1.36449	0.3034923	1.696508	0.9471	0.973841	0.991764	1.0083	1.02686	1.05585	0.03929905	5.589952	0.1726006	0.0687587	0.0224596	0.0424815	0.0537278	0.107267	0.00185373	0.0399128	0.00482347	0.0012287	0.134882	0.0124545	0.192214	0.0112456	0.0308631	0.01549	0.0663894	0.0303268	0.0618133	0.050412	0.00141939	0.0120689	0.0138149	0.0240935	0.848254	0.151746	1.748122
2412	-35.33634	-53.5777	18.24136	0.0932268	0.0215892	0.074932	0.0558208	0.132821	0.000512254	0.00450838	0.140374	0.000275838	0.0290665	0.00639829	0.0478453	0.0535074	0.00328734	0.20216	0.0509478	0.0495171	0.00396421	0.132359	0.00282564	0.119678	0.0925998	0.185272	1.09456	0.943265	0.2366115	1.763389	0.677702	0.827174	0.942523	1.06098	1.20893	1.47558	0.2813085	7.452675	0.6962364	0.062007	0.0143594	0.0498388	0.0371275	0.0883421	0.00034071	0.00299861	0.0933656	0.000183465	0.0193327	0.00425563	0.0318229	0.0355888	0.00218648	0.134461	0.0338864	0.0329348	0.00263667	0.0880344	0.00187939	0.0796001	0.0615899	0.123228	0.881694	0.118306	1.503489
2448	-40.34802	-58.66291	18.31489	0.050465	0.130961	0.191764	0.0197749	0.0431563	0.0285756	0.00343805	0.0876692	0.000707537	0.11172	0.00733514	0.0117398	0.155456	0.0224072	0.0794757	0.0175708	0.00362382	0.07468	0.146113	0.103094	0.0695997	0.000704251	0.00944728	1.09839	0.940967	0.2521649	1.747835	0.51109	0.720831	0.902915	1.10752	1.38729	1.9566	0.4853306	6.931319	0.7003787	0.0368498	0.0956285	0.140027	0.0144397	0.031513	0.020866	0.00251049	0.0640165	0.000516647	0.0815788	0.00535616	0.0085725	0.113514	0.0163619	0.0580335	0.0128303	0.00264613	0.0545317	0.106693	0.0752796	0.0508221	0.000514248	0.00689846	0.873918	0.126082	1.369478
2484	-40.49373	-58.19385	17.70012	0.00768979	0.0292317	0.0287636	0.0774873	0.0589162	0.0466743	0.0139576	0.0162442	0.00540854	0.0691928	0.0526192	0.0689132	0.100932	0.0133602	0.0576182	0.0244249	0.0276612	0.0355579	0.0176328	0.0357143	0.042035	0.00322265	0.063224	1.99452	0.403286	0.478399	1.521601	0.210514	0.467694	0.788922	1.26755	2.13815	4.75028	1.126689	3.180611	2.967412	0.00857774	0.0326072	0.032085	0.0864349	0.0657194	0.0520638	0.0155693	0.01812	0.00603307	0.0771826	0.0586953	0.0768707	0.112587	0.0149029	0.0642715	0.0272453	0.0308552	0.0396638	0.0196689	0.0398383	0.0468889	0.00359477	0.0705246	0.760801	0.239199	0.8964815
